Road Name	road_id	netw_id	feat_id	feat_type	name	lang_code	netw_geo_id	ferry_type	junction_id_from	junction_id_to	stacked_netw	part_of_structure	urban	back_road	stubble	processing_status	transition	display_class	routing_class	form_of_way	freeway	ramp	carriageway_designator	road_condition	no_through_traffic	rough_road	plural_junction	restricted_access	lez_restriction	toll_restriction	construction_status	demolition_date	simple_traffic_direction	blocked_passage_start	blocked_passage_end	num_of_lanes	speed_category	speedmax_pos	speedmax_neg	speed_dynamic	speed_average_pos	speed_average_neg	average_travel_time_pos	average_travel_time_neg	tourist_route_scenic	tourist_route_national	tourist_route_regional	tourist_route_nature	tourist_route_cultural	no_pedestrian_passage	not_crossable_by_pedestrians	ownership	overtaking_lane	ft_address_area_boundary_element	ft_road_element	ft_ferry_element	ft_railway_element	geometry
Finley Blvd	00005541-4c00-4600-0000-000017f70abe	882da322-7b7b-4472-bea6-abd8cf4abc34	882da322-7b7b-4472-bea6-abd8cf4abc34	4110	Finley Blvd	ENG	882da322-7b7b-4472-bea6-abd8cf4abc34		d284f225-cba3-47e5-ba56-95e82137363b	00005541-4c00-2800-ffff-ffffd049e208	false		true	0	false	1		20	1	2	false			1		false							2			3	4	50	50		75		2.5											false	true	false	false	{"type":"LineString","coordinates":[[-86.8409419,33.5339674],[-86.840457,33.5342]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70abe	fc785357-aa1d-4212-8015-bef21df472b6	fc785357-aa1d-4212-8015-bef21df472b6	4110	Finley Blvd	ENG	fc785357-aa1d-4212-8015-bef21df472b6		00005541-4c00-2800-ffff-ffffd049e20c	d284f225-cba3-47e5-ba56-95e82137363b	false		true	0	false	1		20	1	2	false			1		false							2			3	4	50	50		69		4.2											false	true	false	false	{"type":"LineString","coordinates":[[-86.841689,33.533609],[-86.8409419,33.5339674]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	00005541-4c00-0400-0000-00000008b309	00005541-4c00-0400-0000-00000008b309	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000008b309		00005541-4c00-2800-ffff-ffffd049e147	00005541-4c00-2800-ffff-ffffd049e117	false		true	0	false	1		20	1	2	false			1		false							2			3	4	50	50		69		7.0											false	true	false	false	{"type":"LineString","coordinates":[[-86.832355,33.537937],[-86.831065,33.538469]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	00005541-4c00-0400-0000-0000001de18d	00005541-4c00-0400-0000-0000001de18d	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001de18d		00005541-4c00-2800-ffff-ffffd02a6868	00005541-4c00-2800-ffff-ffffd049e155	false		true	0	false	1		20	1	2	false			1		false							3			3	4	50	50			71		0.6										false	true	false	false	{"type":"LineString","coordinates":[[-86.8317917,33.5383404],[-86.831678,33.53839]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	00005541-4c00-0400-0000-0000001de1e5	00005541-4c00-0400-0000-0000001de1e5	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001de1e5		00005541-4c00-2800-ffff-ffffd049e14f	00005541-4c00-2800-ffff-ffffd02a6841	false		true	0	false	1		20	1	2	false			1		false							3			4	4	50	50			72		2.0										false	true	false	false	{"type":"LineString","coordinates":[[-86.832341,33.538101],[-86.8319557,33.5382689]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	00005541-4c00-0400-0000-0000001de1e6	00005541-4c00-0400-0000-0000001de1e6	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001de1e6		00005541-4c00-2800-ffff-ffffd02a6841	00005541-4c00-2800-ffff-ffffd02a6868	false		true	0	false	1		20	1	2	false			1		false							3			4	4	50	50			72		0.9										false	true	false	false	{"type":"LineString","coordinates":[[-86.8319557,33.5382689],[-86.8317917,33.5383404]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	bcf02918-0a50-4c9b-b6b6-b58c98813b22	bcf02918-0a50-4c9b-b6b6-b58c98813b22	4110	Finley Blvd	ENG	bcf02918-0a50-4c9b-b6b6-b58c98813b22		a9bf9324-0d37-4c08-9197-0eb240acb963	00005541-4c00-2800-ffff-ffffd049e154	false		true	0	false	1		20	1	2	false			1		false							3			3	4	50	50			71		1.7										false	true	false	false	{"type":"LineString","coordinates":[[-86.8315756,33.5384314],[-86.831258,33.53856]]}
Finley Blvd	00005541-4c00-4600-0000-000017f70b76	d11c1abf-7d5b-4375-a435-d34028c33bf3	d11c1abf-7d5b-4375-a435-d34028c33bf3	4110	Finley Blvd	ENG	d11c1abf-7d5b-4375-a435-d34028c33bf3		00005541-4c00-2800-ffff-ffffd049e155	a9bf9324-0d37-4c08-9197-0eb240acb963	false		true	0	false	1		20	1	2	false			1		false							3			3	4	50	50			72		0.5										false	true	false	false	{"type":"LineString","coordinates":[[-86.831678,33.53839],[-86.8315756,33.5384314]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73413	00005541-4c00-0400-0000-0000001fb002	00005541-4c00-0400-0000-0000001fb002	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb002		00005541-4c00-2800-ffff-ffffd049d762	00005541-4c00-2800-ffff-ffffd0258ba4	false		true	0	false	1		52	4	2	false			1		false							3			4	6	50	50			26		8.6										false	true	false	false	{"type":"LineString","coordinates":[[-86.818491,33.54522],[-86.8178557,33.5453982]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73413	00005541-4c00-0400-0000-0000001fb003	00005541-4c00-0400-0000-0000001fb003	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb003		00005541-4c00-2800-ffff-ffffd0258ba4	00005541-4c00-2800-ffff-ffffd049d740	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			43		6.4										false	true	false	false	{"type":"LineString","coordinates":[[-86.8178557,33.5453982],[-86.817076,33.545617]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73413	00005541-4c00-0400-0000-0000001fb012	00005541-4c00-0400-0000-0000001fb012	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb012		00005541-4c00-2800-ffff-ffffd049d763	00005541-4c00-2800-ffff-ffffd0258b9c	false		true	0	false	1		52	4	2	false			1		false							2			3	6	40	40		40		7.4											false	true	false	false	{"type":"LineString","coordinates":[[-86.818431,33.545074],[-86.8175951,33.5453298]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73413	00005541-4c00-0400-0000-0000001fb013	00005541-4c00-0400-0000-0000001fb013	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb013		00005541-4c00-2800-ffff-ffffd0258b9c	00005541-4c00-2800-ffff-ffffd049b96f	false		true	0	false	1		52	4	2	false			1		false							2			4	6	40	40		33		6.5											false	true	false	false	{"type":"LineString","coordinates":[[-86.8175951,33.5453298],[-86.816993,33.545514]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73415	00005541-4c00-0400-0000-0000001fb008	00005541-4c00-0400-0000-0000001fb008	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb008		00005541-4c00-2800-ffff-ffffd049d7b0	00005541-4c00-2800-ffff-ffffd0258ba1	false		true	0	false	1		52	4	2	false			1		false							2			3	5	40	40		55		4.2											false	true	false	false	{"type":"LineString","coordinates":[[-86.819864,33.544645],[-86.8192087,33.5448424]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73415	00005541-4c00-0400-0000-0000001fb009	00005541-4c00-0400-0000-0000001fb009	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb009		00005541-4c00-2800-ffff-ffffd0258ba1	00005541-4c00-2800-ffff-ffffd049d763	false		true	0	false	1		52	4	2	false			1		false							2			4	6	40	40		30		9.2											false	true	false	false	{"type":"LineString","coordinates":[[-86.8192087,33.5448424],[-86.819004,33.544904],[-86.818431,33.545074]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73415	00005541-4c00-0400-0000-0000001fb014	00005541-4c00-0400-0000-0000001fb014	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb014		00005541-4c00-2800-ffff-ffffd049d78d	00005541-4c00-2800-ffff-ffffd0258b9b	false		true	0	false	1		52	4	2	false			1		false							3			4	5	50	50			60		2.8										false	true	false	false	{"type":"LineString","coordinates":[[-86.819933,33.5448],[-86.8194559,33.5449393]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73415	00005541-4c00-0400-0000-0000001fb015	00005541-4c00-0400-0000-0000001fb015	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb015		00005541-4c00-2800-ffff-ffffd0258b9b	00005541-4c00-2800-ffff-ffffd049d762	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			50		6.8										false	true	false	false	{"type":"LineString","coordinates":[[-86.8194559,33.5449393],[-86.819214,33.54501],[-86.818491,33.54522]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73419	00005541-4c00-0400-0000-0000001fb017	00005541-4c00-0400-0000-0000001fb017	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb017		00005541-4c00-2800-ffff-ffffd0258b9a	00005541-4c00-2800-ffff-ffffd049d7b0	false		true	0	false	1		52	4	2	false			1		false							2			4	5	40	40		62		3.5											false	true	false	false	{"type":"LineString","coordinates":[[-86.8204798,33.5444659],[-86.820249,33.544534],[-86.819864,33.544645]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73419	00005541-4c00-0400-0000-0000001fb018	00005541-4c00-0400-0000-0000001fb018	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb018		00005541-4c00-2800-ffff-ffffd049d7be	00005541-4c00-2800-ffff-ffffd0258b99	false		true	0	false	1		52	4	2	false			1		false							3			4	5	50	50			64		3.8										false	true	false	false	{"type":"LineString","coordinates":[[-86.821376,33.544362],[-86.821105,33.544449],[-86.8206873,33.5445746]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73419	00005541-4c00-0400-0000-0000001fb019	00005541-4c00-0400-0000-0000001fb019	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb019		00005541-4c00-2800-ffff-ffffd0258b99	00005541-4c00-2800-ffff-ffffd049d78d	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			62		4.3										false	true	false	false	{"type":"LineString","coordinates":[[-86.8206873,33.5445746],[-86.82026,33.544703],[-86.819933,33.5448]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73419	d274908e-06be-42ef-98a1-f6c81819c577	d274908e-06be-42ef-98a1-f6c81819c577	4110	Finley Blvd	ENG	d274908e-06be-42ef-98a1-f6c81819c577		bec222f5-575e-4e6e-b13e-28b6f8513475	00005541-4c00-2800-ffff-ffffd0258b9a	false		true	0	false	1		52	4	2	false			1		false							2			3	5	40	40		65		1.5											false	true	false	false	{"type":"LineString","coordinates":[[-86.8207522,33.5443854],[-86.8204798,33.5444659]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73419	f6e95ec6-2db5-40eb-81f8-9478360bcdd6	f6e95ec6-2db5-40eb-81f8-9478360bcdd6	4110	Finley Blvd	ENG	f6e95ec6-2db5-40eb-81f8-9478360bcdd6		00005541-4c00-2800-ffff-ffffd049d7c1	bec222f5-575e-4e6e-b13e-28b6f8513475	false		true	0	false	1		52	4	2	false			1		false							2			3	5	40	40		66		3.0											false	true	false	false	{"type":"LineString","coordinates":[[-86.821319,33.544218],[-86.8207522,33.5443854]]}
Finley Blvd	00005541-4c00-4600-0000-000017f7342b	00005541-4c00-0400-0000-0000001fb028	00005541-4c00-0400-0000-0000001fb028	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb028		00005541-4c00-2800-ffff-ffffd04a6349	00005541-4c00-2800-ffff-ffffd0258b91	false		true	0	false	1		52	4	2	false			1		false							2			3	5	40	40		66		5.1											false	true	false	false	{"type":"LineString","coordinates":[[-86.822678,33.543576],[-86.822573,33.543649],[-86.82248,33.543712],[-86.822377,33.54378],[-86.822265,33.543845],[-86.822159,33.543906],[-86.822079,33.543944],[-86.821981,33.54399],[-86.821879,33.544031],[-86.8218506,33.5440418]]}
Finley Blvd	00005541-4c00-4600-0000-000017f7342b	00005541-4c00-0400-0000-0000001fb029	00005541-4c00-0400-0000-0000001fb029	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb029		00005541-4c00-2800-ffff-ffffd0258b91	00005541-4c00-2800-ffff-ffffd049d7c1	false		true	0	false	1		52	4	2	false			1		false							2			4	5	40	40		66		2.9											false	true	false	false	{"type":"LineString","coordinates":[[-86.8218506,33.5440418],[-86.821795,33.544063],[-86.821683,33.544106],[-86.821559,33.544146],[-86.8214,33.544195],[-86.821319,33.544218]]}
Finley Blvd	00005541-4c00-4600-0000-000017f7342b	00005541-4c00-0400-0000-0000001fb02a	00005541-4c00-0400-0000-0000001fb02a	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb02a		00005541-4c00-2800-ffff-ffffd049d810	00005541-4c00-2800-ffff-ffffd0258b90	false		true	0	false	1		52	4	2	false			1		false							3			4	5	50	50			65		3.7										false	true	false	false	{"type":"LineString","coordinates":[[-86.822745,33.543735],[-86.822475,33.543908],[-86.822338,33.543985],[-86.822226,33.544046],[-86.8221481,33.5440822]]}
Finley Blvd	00005541-4c00-4600-0000-000017f7342b	00005541-4c00-0400-0000-0000001fb02b	00005541-4c00-0400-0000-0000001fb02b	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb02b		00005541-4c00-2800-ffff-ffffd0258b90	00005541-4c00-2800-ffff-ffffd049d7be	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			64		4.4										false	true	false	false	{"type":"LineString","coordinates":[[-86.8221481,33.5440822],[-86.822099,33.544105],[-86.821985,33.544156],[-86.821882,33.544197],[-86.821739,33.544249],[-86.82162,33.544288],[-86.821483,33.544331],[-86.821376,33.544362]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73437	00005541-4c00-0400-0000-00000008acf3	00005541-4c00-0400-0000-00000008acf3	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000008acf3		00005541-4c00-2800-ffff-ffffd049d80f	00005541-4c00-2800-ffff-ffffd049d810	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			64		0.7										false	true	false	false	{"type":"LineString","coordinates":[[-86.822848,33.543664],[-86.822745,33.543735]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73437	00005541-4c00-0400-0000-00000008ad30	00005541-4c00-0400-0000-00000008ad30	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000008ad30		00005541-4c00-2800-ffff-ffffd04a6332	00005541-4c00-2800-ffff-ffffd04a6349	false		true	0	false	1		52	4	2	false			1		false							2			4	5	40	40		66		2.9											false	true	false	false	{"type":"LineString","coordinates":[[-86.8231271,33.5432769],[-86.822678,33.543576]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73437	00005541-4c00-0400-0000-00000009390f	00005541-4c00-0400-0000-00000009390f	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009390f		00005541-4c00-2800-ffff-ffffd049d837	00005541-4c00-2800-ffff-ffffd04a6332	false		true	0	false	1		52	4	2	false			1		false							2			3	5	40	40		64		5.3											false	true	false	false	{"type":"LineString","coordinates":[[-86.823911,33.542741],[-86.823374,33.543103],[-86.8231271,33.5432769]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73437	00005541-4c00-0400-0000-0000001fb036	00005541-4c00-0400-0000-0000001fb036	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb036		00005541-4c00-2800-ffff-ffffd049d839	00005541-4c00-2800-ffff-ffffd0258b8a	false		true	0	false	1		52	4	2	false			1		false							3			4	5	50	50			58		4.1										false	true	false	false	{"type":"LineString","coordinates":[[-86.823967,33.542889],[-86.8234159,33.5432707]]}
Finley Blvd	00005541-4c00-4600-0000-000017f73437	00005541-4c00-0400-0000-0000001fb037	00005541-4c00-0400-0000-0000001fb037	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001fb037		00005541-4c00-2800-ffff-ffffd0258b8a	00005541-4c00-2800-ffff-ffffd049d80f	false		true	0	false	1		52	4	2	false			1		false							3			3	5	50	50			63		3.9										false	true	false	false	{"type":"LineString","coordinates":[[-86.8234159,33.5432707],[-86.822848,33.543664]]}
Finley Blvd	00005541-4c00-4600-0000-000017f89e64	00005541-4c00-0400-0000-00000014a594	00005541-4c00-0400-0000-00000014a594	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000014a594		00005541-4c00-2800-ffff-ffffd049e0d9	00005541-4c00-2800-ffff-ffffd035a64f	false		true	0	false	1		20	1	2	false			1		false							2			3	6	40	40		46		3.8											false	true	false	false	{"type":"LineString","coordinates":[[-86.828582,33.539611],[-86.828193,33.539873],[-86.8281758,33.5398845]]}
Finley Blvd	00005541-4c00-4600-0000-000017f89e64	00005541-4c00-0400-0000-0000001de1c5	00005541-4c00-0400-0000-0000001de1c5	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001de1c5		00005541-4c00-2800-ffff-ffffd049e0f7	00005541-4c00-2800-ffff-ffffd02a6850	false		true	0	false	1		20	1	2	false			1		false							3			4	7	50	50			16		15.9										false	true	false	false	{"type":"LineString","coordinates":[[-86.829014,33.539535],[-86.82855,33.53982],[-86.8284012,33.5399141]]}
Finley Blvd	00005541-4c00-4600-0000-000017f89e64	00005541-4c00-0400-0000-0000001de1c6	00005541-4c00-0400-0000-0000001de1c6	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-0000001de1c6		00005541-4c00-2800-ffff-ffffd02a6850	00005541-4c00-2800-ffff-ffffd0355f5d	false		true	0	false	1		20	1	2	false			1		false							3			3	6	50	50			40		1.5										false	true	false	false	{"type":"LineString","coordinates":[[-86.8284012,33.5399141],[-86.828387,33.539923],[-86.8282595,33.5400102]]}
Finley Blvd	00005541-4c00-4600-0000-000017f89e64	00005541-4c00-0400-0000-000000211a63	00005541-4c00-0400-0000-000000211a63	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000211a63		00005541-4c00-2800-ffff-ffffd049e106	00005541-4c00-2800-ffff-ffffd02393e2	false		true	0	false	1		20	1	2	false			1		false							2			3	7	50	50		29		3.5											false	true	false	false	{"type":"LineString","coordinates":[[-86.828962,33.539386],[-86.828759,33.5395],[-86.8287118,33.5395296]]}
Finley Blvd	00005541-4c00-4600-0000-000017f89e64	00005541-4c00-0400-0000-000000211a64	00005541-4c00-0400-0000-000000211a64	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000211a64		00005541-4c00-2800-ffff-ffffd02393e2	00005541-4c00-2800-ffff-ffffd049e0d9	false		true	0	false	1		20	1	2	false			1		false							2			3	6	40	40		38		1.4											false	true	false	false	{"type":"LineString","coordinates":[[-86.8287118,33.5395296],[-86.828582,33.539611]]}
Finley Blvd			00005541-4c00-0400-0000-00000009bb5c	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009bb5c		00005541-4c00-2800-ffff-ffffd049a433	00005541-4c00-2800-ffff-ffffd049e27a	false		true	0	false	1		30	1	2	false			1		false							3			2	7	50	50			8		22.8										false	true	false	false	{"type":"LineString","coordinates":[[-86.8504008,33.5300619],[-86.8502955,33.5300994],[-86.8502204,33.5301223],[-86.850124,33.530148],[-86.850017,33.530166],[-86.849878,33.530188]]}
Finley Blvd			00005541-4c00-0400-0000-000000098677	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000098677		00005541-4c00-2800-ffff-ffffd049e704	00005541-4c00-2800-ffff-ffffd049e275	false		true	0	false	1		20	1	2	false			1		false	1						3				7	50	50			17		2.4										false	true	false	false	{"type":"LineString","coordinates":[[-86.850663,33.529774],[-86.850781,33.529795]]}
Finley Blvd			00005541-4c00-0400-0000-00000009baa9	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009baa9		00005541-4c00-2800-ffff-ffffd049a4b9	00005541-4c00-2800-ffff-ffffd049a978	false		true	0	false	1		52	4	2	false			1		false	1						3				7	40	40			17		2.7										false	true	false	false	{"type":"LineString","coordinates":[[-86.815495,33.5459823],[-86.815625,33.5459402]]}
Finley Blvd			00005541-4c00-0400-0000-00000009b542	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009b542		00005541-4c00-2800-ffff-ffffd049a985	00005541-4c00-2800-ffff-ffffd049a984	false		true	0	false	1		52	4	2	false			1		false	1						3				6	50	50			29		1.6										false	true	false	false	{"type":"LineString","coordinates":[[-86.8156672,33.546038],[-86.8155453,33.5460907]]}
Finley Blvd			00005541-4c00-0400-0000-000000098672	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000098672		00005541-4c00-2800-ffff-ffffd049e274	00005541-4c00-2800-ffff-ffffd049e279	false		true	0	false	1		30	1	2	false			1		false	1						3				8	50	50			9		7.9										false	true	false	false	{"type":"LineString","coordinates":[[-86.850826,33.529879],[-86.85073,33.52992],[-86.850638,33.529962]]}
Finley Blvd			00005541-4c00-0400-0000-000000097b45	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000097b45		00005541-4c00-2800-ffff-ffffd049b962	00005541-4c00-2800-ffff-ffffd049a985	false		true	0	false	1		52	4	2	false			1		false							3			3	6	50	50			35		1.4										false	true	false	false	{"type":"LineString","coordinates":[[-86.8158049,33.5459878],[-86.8156672,33.546038]]}
Finley Blvd			00005541-4c00-0400-0000-00000009bb5b	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009bb5b		00005541-4c00-2800-ffff-ffffd049e279	00005541-4c00-2800-ffff-ffffd049a433	false		true	0	false	1		30	1	2	false			1		false							3			2	8	50	50			4		22.2										false	true	false	false	{"type":"LineString","coordinates":[[-86.850638,33.529962],[-86.850508,33.5300197],[-86.8504475,33.5300454],[-86.8504008,33.5300619]]}
Finley Blvd			00005541-4c00-0400-0000-00000009a70b	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009a70b		00005541-4c00-2800-ffff-ffffd049a990	00005541-4c00-2800-ffff-ffffd049b962	false		true	0	false	1		52	4	2	false			1		false							3			3	6	50	50			41		6.6										false	true	false	false	{"type":"LineString","coordinates":[[-86.816569,33.54576],[-86.81585,33.545974],[-86.8158049,33.5459878]]}
Finley Blvd			00005541-4c00-0400-0000-00000009b53a	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009b53a		00005541-4c00-2800-ffff-ffffd049a978	00005541-4c00-2800-ffff-ffffd049a98e	false		true	0	false	1		52	4	2	false			1		false							3			2	7	40	40			10		21.1										false	true	false	false	{"type":"LineString","coordinates":[[-86.815625,33.5459402],[-86.815808,33.545888],[-86.81622,33.545761]]}
Finley Blvd			00005541-4c00-0400-0000-00000009a822	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009a822		00005541-4c00-2800-ffff-ffffd049e202	00005541-4c00-2800-ffff-ffffd049e1f2	false		true	0	false	1		20	1	2	false			1		false							3			2	6	50	50			38		6.6										false	true	false	false	{"type":"LineString","coordinates":[[-86.849854,33.529743],[-86.849956,33.529712],[-86.850061,33.529691],[-86.850172,33.529684],[-86.850272,33.529684],[-86.850326,33.52969],[-86.850377,33.5297],[-86.850505,33.529737],[-86.850584,33.529761]]}
Finley Blvd			00005541-4c00-0400-0000-00000009bac6	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-00000009bac6		00005541-4c00-2800-ffff-ffffd049a98e	00005541-4c00-2800-ffff-ffffd049a49f	false		true	0	false	1		52	4	2	false			1		false							3			2	6	40	40			35		4.5										false	true	false	false	{"type":"LineString","coordinates":[[-86.81622,33.545761],[-86.816658,33.545622]]}
Finley Blvd			00005541-4c00-0400-0000-000000098678	4110	Finley Blvd	ENG	00005541-4c00-0400-0000-000000098678		00005541-4c00-2800-ffff-ffffd049e1f2	00005541-4c00-2800-ffff-ffffd049e704	false		true	0	false	1		20	1	2	false			1		false	1						3				7	50	50			22		1.2										false	true	false	false	{"type":"LineString","coordinates":[[-86.850584,33.529761],[-86.850663,33.529774]]}
